"activity" "subject" "feature" "mean"
"WALKING" 10 "tBodyAccMag-mean()" -0.1274
"WALKING" 10 "tBodyAccMag-std()" -0.1856
"WALKING" 10 "tBodyGyro-mean()-X" 0.0107
"WALKING" 10 "tBodyGyro-mean()-Y" -0.082
"WALKING" 10 "tBodyGyro-mean()-Z" 0.0987
"WALKING" 10 "tBodyGyro-std()-X" -0.4142
"WALKING" 10 "tBodyGyro-std()-Y" -0.2509
"WALKING" 10 "tBodyGyro-std()-Z" -0.1745
"WALKING" 10 "tBodyGyroJerk-mean()-X" -0.1227
"WALKING" 10 "tBodyGyroJerk-mean()-Y" -0.0519
"WALKING" 10 "tBodyGyroJerk-mean()-Z" -0.0611
"WALKING" 10 "tBodyGyroJerk-std()-X" -0.3661
"WALKING" 10 "tBodyGyroJerk-std()-Y" -0.5097
"WALKING" 10 "tBodyGyroJerk-std()-Z" -0.3291
"WALKING" 10 "tBodyGyroJerkMag-mean()" -0.4404
"WALKING" 10 "tBodyGyroJerkMag-std()" -0.501
"WALKING" 10 "tBodyGyroMag-mean()" -0.1565
"WALKING" 10 "tBodyGyroMag-std()" -0.402
"WALKING" 10 "tGravityAcc-mean()-X" 0.9631
"WALKING" 10 "tGravityAcc-mean()-Y" -0.0838
"WALKING" 10 "tGravityAcc-mean()-Z" 0.0549
"WALKING" 10 "tGravityAcc-std()-X" -0.9744
"WALKING" 10 "tGravityAcc-std()-Y" -0.9711
"WALKING" 10 "tGravityAcc-std()-Z" -0.9579
"WALKING" 10 "tGravityAccMag-mean()" -0.1274
"WALKING" 10 "tGravityAccMag-std()" -0.1856
"WALKING" 11 "fBodyAcc-mean()-X" -0.3965
"WALKING" 11 "fBodyAcc-mean()-Y" -0.083
"WALKING" 11 "fBodyAcc-mean()-Z" -0.6164
"WALKING" 11 "fBodyAcc-std()-X" -0.4337
"WALKING" 11 "fBodyAcc-std()-Y" -0.0966
"WALKING" 11 "fBodyAcc-std()-Z" -0.5231
"WALKING" 11 "fBodyAccJerk-mean()-X" -0.4533
"WALKING" 11 "fBodyAccJerk-mean()-Y" -0.2418
"WALKING" 11 "fBodyAccJerk-mean()-Z" -0.6926
"WALKING" 11 "fBodyAccJerk-std()-X" -0.4539
"WALKING" 11 "fBodyAccJerk-std()-Y" -0.1702
"WALKING" 11 "fBodyAccJerk-std()-Z" -0.7476
"WALKING" 11 "fBodyAccMag-mean()" -0.4585
"WALKING" 11 "fBodyAccMag-std()" -0.5845
"WALKING" 11 "fBodyBodyAccJerkMag-mean()" -0.3951
"WALKING" 11 "fBodyBodyAccJerkMag-std()" -0.4174
"WALKING" 11 "fBodyBodyGyroJerkMag-mean()" -0.7519
"WALKING" 11 "fBodyBodyGyroJerkMag-std()" -0.7736
"WALKING" 11 "fBodyBodyGyroMag-mean()" -0.6102
"WALKING" 11 "fBodyBodyGyroMag-std()" -0.5997
"WALKING" 11 "fBodyGyro-mean()-X" -0.5148
"WALKING" 11 "fBodyGyro-mean()-Y" -0.5931
"WALKING" 11 "fBodyGyro-mean()-Z" -0.3983
"WALKING" 11 "fBodyGyro-std()-X" -0.6232
"WALKING" 11 "fBodyGyro-std()-Y" -0.4537
"WALKING" 11 "fBodyGyro-std()-Z" -0.4986
"WALKING" 11 "tBodyAcc-mean()-X" 0.2718
"WALKING" 11 "tBodyAcc-mean()-Y" -0.0166
"WALKING" 11 "tBodyAcc-mean()-Z" -0.1061
"WALKING" 11 "tBodyAcc-std()-X" -0.4228
"WALKING" 11 "tBodyAcc-std()-Y" -0.0522
"WALKING" 11 "tBodyAcc-std()-Z" -0.5306
"WALKING" 11 "tBodyAccJerk-mean()-X" 0.083
"WALKING" 11 "tBodyAccJerk-mean()-Y" 0.0128
"WALKING" 11 "tBodyAccJerk-mean()-Z" -0.0134
"WALKING" 11 "tBodyAccJerk-std()-X" -0.4285
"WALKING" 11 "tBodyAccJerk-std()-Y" -0.1814
"WALKING" 11 "tBodyAccJerk-std()-Z" -0.7207
"WALKING" 11 "tBodyAccJerkMag-mean()" -0.4023
"WALKING" 11 "tBodyAccJerkMag-std()" -0.4031
"WALKING" 11 "tBodyAccMag-mean()" -0.2883
"WALKING" 11 "tBodyAccMag-std()" -0.4877
"WALKING" 11 "tBodyGyro-mean()-X" -0.0427
"WALKING" 11 "tBodyGyro-mean()-Y" -0.0705
"WALKING" 11 "tBodyGyro-mean()-Z" 0.0844
"WALKING" 11 "tBodyGyro-std()-X" -0.5963
"WALKING" 11 "tBodyGyro-std()-Y" -0.4996
"WALKING" 11 "tBodyGyro-std()-Z" -0.4342
"WALKING" 11 "tBodyGyroJerk-mean()-X" -0.0918
"WALKING" 11 "tBodyGyroJerk-mean()-Y" -0.0514
"WALKING" 11 "tBodyGyroJerk-mean()-Z" -0.0343
"WALKING" 11 "tBodyGyroJerk-std()-X" -0.5416
"WALKING" 11 "tBodyGyroJerk-std()-Y" -0.738
"WALKING" 11 "tBodyGyroJerk-std()-Z" -0.5511
"WALKING" 11 "tBodyGyroJerkMag-mean()" -0.6307
"WALKING" 11 "tBodyGyroJerkMag-std()" -0.7537
"WALKING" 11 "tBodyGyroMag-mean()" -0.4218
"WALKING" 11 "tBodyGyroMag-std()" -0.5584
"WALKING" 11 "tGravityAcc-mean()-X" 0.9465
"WALKING" 11 "tGravityAcc-mean()-Y" -0.212
"WALKING" 11 "tGravityAcc-mean()-Z" 0.1341
"WALKING" 11 "tGravityAcc-std()-X" -0.9811
"WALKING" 11 "tGravityAcc-std()-Y" -0.9662
"WALKING" 11 "tGravityAcc-std()-Z" -0.9609
"WALKING" 11 "tGravityAccMag-mean()" -0.2883
"WALKING" 11 "tGravityAccMag-std()" -0.4877
"WALKING" 12 "fBodyAcc-mean()-X" -0.0544
"WALKING" 12 "fBodyAcc-mean()-Y" -0.0713
"WALKING" 12 "fBodyAcc-mean()-Z" -0.4223
"WALKING" 12 "fBodyAcc-std()-X" -0.1607
"WALKING" 12 "fBodyAcc-std()-Y" -0.2085
"WALKING" 12 "fBodyAcc-std()-Z" -0.4521
"WALKING" 12 "fBodyAccJerk-mean()-X" -0.0816
"WALKING" 12 "fBodyAccJerk-mean()-Y" -0.1414
"WALKING" 12 "fBodyAccJerk-mean()-Z" -0.4914
"WALKING" 12 "fBodyAccJerk-std()-X" -0.0311
"WALKING" 12 "fBodyAccJerk-std()-Y" -0.0941
"WALKING" 12 "fBodyAccJerk-std()-Z" -0.5315
"WALKING" 12 "fBodyAccMag-mean()" -0.1531
"WALKING" 12 "fBodyAccMag-std()" -0.4089
"WALKING" 12 "fBodyBodyAccJerkMag-mean()" -0.0299
"WALKING" 12 "fBodyBodyAccJerkMag-std()" -0.014
"WALKING" 12 "fBodyBodyGyroJerkMag-mean()" -0.5612
"WALKING" 12 "fBodyBodyGyroJerkMag-std()" -0.5649
"WALKING" 12 "fBodyBodyGyroMag-mean()" -0.4425
"WALKING" 12 "fBodyBodyGyroMag-std()" -0.4948
"WALKING" 12 "fBodyGyro-mean()-X" -0.402
"WALKING" 12 "fBodyGyro-mean()-Y" -0.4679
"WALKING" 12 "fBodyGyro-mean()-Z" -0.3173
"WALKING" 12 "fBodyGyro-std()-X" -0.5931
"WALKING" 12 "fBodyGyro-std()-Y" -0.4438
"WALKING" 12 "fBodyGyro-std()-Z" -0.4223
"WALKING" 12 "tBodyAcc-mean()-X" 0.2771
"WALKING" 12 "tBodyAcc-mean()-Y" -0.0156
"WALKING" 12 "tBodyAcc-mean()-Z" -0.1032
"WALKING" 12 "tBodyAcc-std()-X" -0.1289
"WALKING" 12 "tBodyAcc-std()-Y" -0.1228
"WALKING" 12 "tBodyAcc-std()-Z" -0.4106
"WALKING" 12 "tBodyAccJerk-mean()-X" 0.0458
"WALKING" 12 "tBodyAccJerk-mean()-Y" 0.0198
"WALKING" 12 "tBodyAccJerk-mean()-Z" 0.005
"WALKING" 12 "tBodyAccJerk-std()-X" -0.0135
"WALKING" 12 "tBodyAccJerk-std()-Y" -0.0894
"WALKING" 12 "tBodyAccJerk-std()-Z" -0.5123
"WALKING" 12 "tBodyAccJerkMag-mean()" -0.1441
"WALKING" 12 "tBodyAccJerkMag-std()" -0.0203
"WALKING" 12 "tBodyAccMag-mean()" -0.1022
"WALKING" 12 "tBodyAccMag-std()" -0.237
"WALKING" 12 "tBodyGyro-mean()-X" -0.1045
"WALKING" 12 "tBodyGyro-mean()-Y" -0.0344
"WALKING" 12 "tBodyGyro-mean()-Z" 0.1
"WALKING" 12 "tBodyGyro-std()-X" -0.5463
"WALKING" 12 "tBodyGyro-std()-Y" -0.4494
"WALKING" 12 "tBodyGyro-std()-Z" -0.3502
"WALKING" 12 "tBodyGyroJerk-mean()-X" -0.0622
"WALKING" 12 "tBodyGyroJerk-mean()-Y" -0.0499
"WALKING" 12 "tBodyGyroJerk-mean()-Z" -0.0467
"WALKING" 12 "tBodyGyroJerk-std()-X" -0.3908
"WALKING" 12 "tBodyGyroJerk-std()-Y" -0.5813
"WALKING" 12 "tBodyGyroJerk-std()-Z" -0.4806
"WALKING" 12 "tBodyGyroJerkMag-mean()" -0.5175
"WALKING" 12 "tBodyGyroJerkMag-std()" -0.5489
"WALKING" 12 "tBodyGyroMag-mean()" -0.3559
"WALKING" 12 "tBodyGyroMag-std()" -0.4132
"WALKING" 12 "tGravityAcc-mean()-X" 0.9669
"WALKING" 12 "tGravityAcc-mean()-Y" -0.156
"WALKING" 12 "tGravityAcc-mean()-Z" -0.0361
"WALKING" 12 "tGravityAcc-std()-X" -0.9791
"WALKING" 12 "tGravityAcc-std()-Y" -0.9646
"WALKING" 12 "tGravityAcc-std()-Z" -0.9503
"WALKING" 12 "tGravityAccMag-mean()" -0.1022
"WALKING" 12 "tGravityAccMag-std()" -0.237
"WALKING" 13 "fBodyAcc-mean()-X" -0.335
"WALKING" 13 "fBodyAcc-mean()-Y" 0.0955
"WALKING" 13 "fBodyAcc-mean()-Z" -0.2469
"WALKING" 13 "fBodyAcc-std()-X" -0.3533
"WALKING" 13 "fBodyAcc-std()-Y" 0.0922
"WALKING" 13 "fBodyAcc-std()-Z" -0.2699
"WALKING" 13 "fBodyAccJerk-mean()-X" -0.2905
"WALKING" 13 "fBodyAccJerk-mean()-Y" -0.0439
"WALKING" 13 "fBodyAccJerk-mean()-Z" -0.3423
"WALKING" 13 "fBodyAccJerk-std()-X" -0.2197
"WALKING" 13 "fBodyAccJerk-std()-Y" 0.0947
"WALKING" 13 "fBodyAccJerk-std()-Z" -0.4062
"WALKING" 13 "fBodyAccMag-mean()" -0.2346
"WALKING" 13 "fBodyAccMag-std()" -0.4384
"WALKING" 13 "fBodyBodyAccJerkMag-mean()" -0.1521
"WALKING" 13 "fBodyBodyAccJerkMag-std()" -0.1136
"WALKING" 13 "fBodyBodyGyroJerkMag-mean()" -0.3385
"WALKING" 13 "fBodyBodyGyroJerkMag-std()" -0.3493
"WALKING" 13 "fBodyBodyGyroMag-mean()" -0.2675
"WALKING" 13 "fBodyBodyGyroMag-std()" -0.38
"WALKING" 13 "fBodyGyro-mean()-X" -0.1929
"WALKING" 13 "fBodyGyro-mean()-Y" -0.2562
"WALKING" 13 "fBodyGyro-mean()-Z" -0.2766
"WALKING" 13 "fBodyGyro-std()-X" -0.4357
"WALKING" 13 "fBodyGyro-std()-Y" -0.3186
"WALKING" 13 "fBodyGyro-std()-Z" -0.4553
"WALKING" 13 "tBodyAcc-mean()-X" 0.2759
"WALKING" 13 "tBodyAcc-mean()-Y" -0.0186
"WALKING" 13 "tBodyAcc-mean()-Z" -0.1114
"WALKING" 13 "tBodyAcc-std()-X" -0.347
"WALKING" 13 "tBodyAcc-std()-Y" 0.1419
"WALKING" 13 "tBodyAcc-std()-Z" -0.2205
"WALKING" 13 "tBodyAccJerk-mean()-X" 0.081
"WALKING" 13 "tBodyAccJerk-mean()-Y" 0.0031
"WALKING" 13 "tBodyAccJerk-mean()-Z" 0.006
"WALKING" 13 "tBodyAccJerk-std()-X" -0.2209
"WALKING" 13 "tBodyAccJerk-std()-Y" 0.0565
"WALKING" 13 "tBodyAccJerk-std()-Z" -0.3746
"WALKING" 13 "tBodyAccJerkMag-mean()" -0.1332
"WALKING" 13 "tBodyAccJerkMag-std()" -0.1318
"WALKING" 13 "tBodyAccMag-mean()" -0.1356
"WALKING" 13 "tBodyAccMag-std()" -0.2925
"WALKING" 13 "tBodyGyro-mean()-X" -0.0174
"WALKING" 13 "tBodyGyro-mean()-Y" -0.0798
"WALKING" 13 "tBodyGyro-mean()-Z" 0.0784
"WALKING" 13 "tBodyGyro-std()-X" -0.3761
"WALKING" 13 "tBodyGyro-std()-Y" -0.29
"WALKING" 13 "tBodyGyro-std()-Z" -0.3634
"WALKING" 13 "tBodyGyroJerk-mean()-X" -0.0967
"WALKING" 13 "tBodyGyroJerk-mean()-Y" -0.032
"WALKING" 13 "tBodyGyroJerk-mean()-Z" -0.0637
"WALKING" 13 "tBodyGyroJerk-std()-X" -0.2168
"WALKING" 13 "tBodyGyroJerk-std()-Y" -0.3578
"WALKING" 13 "tBodyGyroJerk-std()-Z" -0.3418
"WALKING" 13 "tBodyGyroJerkMag-mean()" -0.3035
"WALKING" 13 "tBodyGyroJerkMag-std()" -0.3221
"WALKING" 13 "tBodyGyroMag-mean()" -0.2187
"WALKING" 13 "tBodyGyroMag-std()" -0.2532
"WALKING" 13 "tGravityAcc-mean()-X" 0.9109
"WALKING" 13 "tGravityAcc-mean()-Y" -0.2837
"WALKING" 13 "tGravityAcc-mean()-Z" -0.1313
"WALKING" 13 "tGravityAcc-std()-X" -0.9725
"WALKING" 13 "tGravityAcc-std()-Y" -0.9609
"WALKING" 13 "tGravityAcc-std()-Z" -0.9486
"WALKING" 13 "tGravityAccMag-mean()" -0.1356
"WALKING" 13 "tGravityAccMag-std()" -0.2925
"WALKING" 14 "fBodyAcc-mean()-X" -0.4215
"WALKING" 14 "fBodyAcc-mean()-Y" -0.1746
"WALKING" 14 "fBodyAcc-mean()-Z" -0.1774
"WALKING" 14 "fBodyAcc-std()-X" -0.3959
"WALKING" 14 "fBodyAcc-std()-Y" -0.0543
"WALKING" 14 "fBodyAcc-std()-Z" 0.0855
"WALKING" 14 "fBodyAccJerk-mean()-X" -0.4724
"WALKING" 14 "fBodyAccJerk-mean()-Y" -0.3768
"WALKING" 14 "fBodyAccJerk-mean()-Z" -0.4159
"WALKING" 14 "fBodyAccJerk-std()-X" -0.4848
"WALKING" 14 "fBodyAccJerk-std()-Y" -0.3535
"WALKING" 14 "fBodyAccJerk-std()-Z" -0.5289
"WALKING" 14 "fBodyAccMag-mean()" -0.3735
"WALKING" 14 "fBodyAccMag-std()" -0.4575
"WALKING" 14 "fBodyBodyAccJerkMag-mean()" -0.4316
"WALKING" 14 "fBodyBodyAccJerkMag-std()" -0.4534
"WALKING" 14 "fBodyBodyGyroJerkMag-mean()" -0.591
"WALKING" 14 "fBodyBodyGyroJerkMag-std()" -0.6557
"WALKING" 14 "fBodyBodyGyroMag-mean()" -0.3114
"WALKING" 14 "fBodyBodyGyroMag-std()" -0.2655
"WALKING" 14 "fBodyGyro-mean()-X" -0.5086
"WALKING" 14 "fBodyGyro-mean()-Y" -0.2159
"WALKING" 14 "fBodyGyro-mean()-Z" -0.2129
"WALKING" 14 "fBodyGyro-std()-X" -0.6301
"WALKING" 14 "fBodyGyro-std()-Y" 0.0833
"WALKING" 14 "fBodyGyro-std()-Z" -0.1802
"WALKING" 14 "tBodyAcc-mean()-X" 0.272
"WALKING" 14 "tBodyAcc-mean()-Y" -0.0218
"WALKING" 14 "tBodyAcc-mean()-Z" -0.1068
"WALKING" 14 "tBodyAcc-std()-X" -0.4026
"WALKING" 14 "tBodyAcc-std()-Y" -0.0536
"WALKING" 14 "tBodyAcc-std()-Z" 0.0519
"WALKING" 14 "tBodyAccJerk-mean()-X" 0.0721
"WALKING" 14 "tBodyAccJerk-mean()-Y" 0.0241
"WALKING" 14 "tBodyAccJerk-mean()-Z" 0.02
"WALKING" 14 "tBodyAccJerk-std()-X" -0.4545
"WALKING" 14 "tBodyAccJerk-std()-Y" -0.3443
"WALKING" 14 "tBodyAccJerk-std()-Z" -0.4728
"WALKING" 14 "tBodyAccJerkMag-mean()" -0.3773
"WALKING" 14 "tBodyAccJerkMag-std()" -0.4397
"WALKING" 14 "tBodyAccMag-mean()" -0.1444
"WALKING" 14 "tBodyAccMag-std()" -0.3638
"WALKING" 14 "tBodyGyro-mean()-X" -0.0035
"WALKING" 14 "tBodyGyro-mean()-Y" -0.083
"WALKING" 14 "tBodyGyro-mean()-Z" 0.0513
"WALKING" 14 "tBodyGyro-std()-X" -0.6004
"WALKING" 14 "tBodyGyro-std()-Y" -0.0148
"WALKING" 14 "tBodyGyro-std()-Z" -0.1261
"WALKING" 14 "tBodyGyroJerk-mean()-X" -0.1107
"WALKING" 14 "tBodyGyroJerk-mean()-Y" -0.0439
"WALKING" 14 "tBodyGyroJerk-mean()-Z" -0.0389
"WALKING" 14 "tBodyGyroJerk-std()-X" -0.5718
"WALKING" 14 "tBodyGyroJerk-std()-Y" -0.5367
"WALKING" 14 "tBodyGyroJerk-std()-Z" -0.4972
"WALKING" 14 "tBodyGyroJerkMag-mean()" -0.5199
"WALKING" 14 "tBodyGyroJerkMag-std()" -0.6061
"WALKING" 14 "tBodyGyroMag-mean()" -0.1372
"WALKING" 14 "tBodyGyroMag-std()" -0.2014
"WALKING" 14 "tGravityAcc-mean()-X" 0.803
"WALKING" 14 "tGravityAcc-mean()-Y" -0.2703
"WALKING" 14 "tGravityAcc-mean()-Z" -0.4225
"WALKING" 14 "tGravityAcc-std()-X" -0.9748
"WALKING" 14 "tGravityAcc-std()-Y" -0.9545
"WALKING" 14 "tGravityAcc-std()-Z" -0.9475
"WALKING" 14 "tGravityAccMag-mean()" -0.1444
"WALKING" 14 "tGravityAccMag-std()" -0.3638
"WALKING" 15 "fBodyAcc-mean()-X" -0.3174
"WALKING" 15 "fBodyAcc-mean()-Y" 0.1113
"WALKING" 15 "fBodyAcc-mean()-Z" -0.5549
"WALKING" 15 "fBodyAcc-std()-X" -0.3325
"WALKING" 15 "fBodyAcc-std()-Y" 0.0806
"WALKING" 15 "fBodyAcc-std()-Z" -0.537
"WALKING" 15 "fBodyAccJerk-mean()-X" -0.3908
"WALKING" 15 "fBodyAccJerk-mean()-Y" -0.0669
"WALKING" 15 "fBodyAccJerk-mean()-Z" -0.6489
"WALKING" 15 "fBodyAccJerk-std()-X" -0.4115
"WALKING" 15 "fBodyAccJerk-std()-Y" -0.0607
"WALKING" 15 "fBodyAccJerk-std()-Z" -0.7231
"WALKING" 15 "fBodyAccMag-mean()" -0.2752
"WALKING" 15 "fBodyAccMag-std()" -0.4583
"WALKING" 15 "fBodyBodyAccJerkMag-mean()" -0.2898
"WALKING" 15 "fBodyBodyAccJerkMag-std()" -0.3424
"WALKING" 15 "fBodyBodyGyroJerkMag-mean()" -0.6451
"WALKING" 15 "fBodyBodyGyroJerkMag-std()" -0.654
"WALKING" 15 "fBodyBodyGyroMag-mean()" -0.4892
"WALKING" 15 "fBodyBodyGyroMag-std()" -0.4818
"WALKING" 15 "fBodyGyro-mean()-X" -0.2534
"WALKING" 15 "fBodyGyro-mean()-Y" -0.5354
"WALKING" 15 "fBodyGyro-mean()-Z" -0.4615
"WALKING" 15 "fBodyGyro-std()-X" -0.3576
"WALKING" 15 "fBodyGyro-std()-Y" -0.3654
"WALKING" 15 "fBodyGyro-std()-Z" -0.544
"WALKING" 15 "tBodyAcc-mean()-X" 0.2739
"WALKING" 15 "tBodyAcc-mean()-Y" -0.0171
"WALKING" 15 "tBodyAcc-mean()-Z" -0.1076
"WALKING" 15 "tBodyAcc-std()-X" -0.328
"WALKING" 15 "tBodyAcc-std()-Y" 0.1389
"WALKING" 15 "tBodyAcc-std()-Z" -0.5189
"WALKING" 15 "tBodyAccJerk-mean()-X" 0.0898
"WALKING" 15 "tBodyAccJerk-mean()-Y" 0.0089
"WALKING" 15 "tBodyAccJerk-mean()-Z" 7e-04
"WALKING" 15 "tBodyAccJerk-std()-X" -0.3732
"WALKING" 15 "tBodyAccJerk-std()-Y" -0.0319
"WALKING" 15 "tBodyAccJerk-std()-Z" -0.6863
"WALKING" 15 "tBodyAccJerkMag-mean()" -0.3201
"WALKING" 15 "tBodyAccJerkMag-std()" -0.3101
"WALKING" 15 "tBodyAccMag-mean()" -0.1865
"WALKING" 15 "tBodyAccMag-std()" -0.3239
"WALKING" 15 "tBodyGyro-mean()-X" -0.0555
"WALKING" 15 "tBodyGyro-mean()-Y" -0.0612
"WALKING" 15 "tBodyGyro-mean()-Z" 0.0842
"WALKING" 15 "tBodyGyro-std()-X" -0.3296
"WALKING" 15 "tBodyGyro-std()-Y" -0.4209
"WALKING" 15 "tBodyGyro-std()-Z" -0.4865
"WALKING" 15 "tBodyGyroJerk-mean()-X" -0.0777
"WALKING" 15 "tBodyGyroJerk-mean()-Y" -0.0553
"WALKING" 15 "tBodyGyroJerk-mean()-Z" -0.0511
"WALKING" 15 "tBodyGyroJerk-std()-X" -0.2838
"WALKING" 15 "tBodyGyroJerk-std()-Y" -0.7024
"WALKING" 15 "tBodyGyroJerk-std()-Z" -0.5917
"WALKING" 15 "tBodyGyroJerkMag-mean()" -0.544
"WALKING" 15 "tBodyGyroJerkMag-std()" -0.6378
"WALKING" 15 "tBodyGyroMag-mean()" -0.2437
"WALKING" 15 "tBodyGyroMag-std()" -0.4258
"WALKING" 15 "tGravityAcc-mean()-X" 0.9515
"WALKING" 15 "tGravityAcc-mean()-Y" -0.2339
"WALKING" 15 "tGravityAcc-mean()-Z" 0.0757
"WALKING" 15 "tGravityAcc-std()-X" -0.9784
"WALKING" 15 "tGravityAcc-std()-Y" -0.9711
"WALKING" 15 "tGravityAcc-std()-Z" -0.9581
"WALKING" 15 "tGravityAccMag-mean()" -0.1865
"WALKING" 15 "tGravityAccMag-std()" -0.3239
"WALKING" 16 "fBodyAcc-mean()-X" -0.3948
"WALKING" 16 "fBodyAcc-mean()-Y" -0.3215
"WALKING" 16 "fBodyAcc-mean()-Z" -0.2444
"WALKING" 16 "fBodyAcc-std()-X" -0.4091
"WALKING" 16 "fBodyAcc-std()-Y" -0.3544
"WALKING" 16 "fBodyAcc-std()-Z" -0.1805
"WALKING" 16 "fBodyAccJerk-mean()-X" -0.4414
"WALKING" 16 "fBodyAccJerk-mean()-Y" -0.4543
"WALKING" 16 "fBodyAccJerk-mean()-Z" -0.4223
"WALKING" 16 "fBodyAccJerk-std()-X" -0.4029
"WALKING" 16 "fBodyAccJerk-std()-Y" -0.4336
"WALKING" 16 "fBodyAccJerk-std()-Z" -0.4566
"WALKING" 16 "fBodyAccMag-mean()" -0.4105
"WALKING" 16 "fBodyAccMag-std()" -0.5922
"WALKING" 16 "fBodyBodyAccJerkMag-mean()" -0.3783
"WALKING" 16 "fBodyBodyAccJerkMag-std()" -0.4414
"WALKING" 16 "fBodyBodyGyroJerkMag-mean()" -0.7207
"WALKING" 16 "fBodyBodyGyroJerkMag-std()" -0.7457
"WALKING" 16 "fBodyBodyGyroMag-mean()" -0.6692
"WALKING" 16 "fBodyBodyGyroMag-std()" -0.7211
"WALKING" 16 "fBodyGyro-mean()-X" -0.5957
"WALKING" 16 "fBodyGyro-mean()-Y" -0.6197
"WALKING" 16 "fBodyGyro-mean()-Z" -0.4329
"WALKING" 16 "fBodyGyro-std()-X" -0.6737
"WALKING" 16 "fBodyGyro-std()-Y" -0.6119
"WALKING" 16 "fBodyGyro-std()-Z" -0.4032
"WALKING" 16 "tBodyAcc-mean()-X" 0.276
"WALKING" 16 "tBodyAcc-mean()-Y" -0.0204
"WALKING" 16 "tBodyAcc-mean()-Z" -0.1088
"WALKING" 16 "tBodyAcc-std()-X" -0.4047
"WALKING" 16 "tBodyAcc-std()-Y" -0.3146
"WALKING" 16 "tBodyAcc-std()-Z" -0.1598
"WALKING" 16 "tBodyAccJerk-mean()-X" 0.077
"WALKING" 16 "tBodyAccJerk-mean()-Y" 0.0097
"WALKING" 16 "tBodyAccJerk-mean()-Z" 0.0036
"WALKING" 16 "tBodyAccJerk-std()-X" -0.3962
"WALKING" 16 "tBodyAccJerk-std()-Y" -0.4256
"WALKING" 16 "tBodyAccJerk-std()-Z" -0.4403
"WALKING" 16 "tBodyAccJerkMag-mean()" -0.3631
"WALKING" 16 "tBodyAccJerkMag-std()" -0.4034
"WALKING" 16 "tBodyAccMag-mean()" -0.2588
"WALKING" 16 "tBodyAccMag-std()" -0.4718
"WALKING" 16 "tBodyGyro-mean()-X" -0.0152
"WALKING" 16 "tBodyGyro-mean()-Y" -0.0696
"WALKING" 16 "tBodyGyro-mean()-Z" 0.0819
"WALKING" 16 "tBodyGyro-std()-X" -0.6542
"WALKING" 16 "tBodyGyro-std()-Y" -0.6126
"WALKING" 16 "tBodyGyro-std()-Z" -0.3655
"WALKING" 16 "tBodyGyroJerk-mean()-X" -0.1109
"WALKING" 16 "tBodyGyroJerk-mean()-Y" -0.0434
"WALKING" 16 "tBodyGyroJerk-mean()-Z" -0.0533
"WALKING" 16 "tBodyGyroJerk-std()-X" -0.6759
"WALKING" 16 "tBodyGyroJerk-std()-Y" -0.7122
"WALKING" 16 "tBodyGyroJerk-std()-Z" -0.5713
"WALKING" 16 "tBodyGyroJerkMag-mean()" -0.6715
"WALKING" 16 "tBodyGyroJerkMag-std()" -0.7228
"WALKING" 16 "tBodyGyroMag-mean()" -0.4859
"WALKING" 16 "tBodyGyroMag-std()" -0.6651
"WALKING" 16 "tGravityAcc-mean()-X" 0.926
"WALKING" 16 "tGravityAcc-mean()-Y" -0.0668
"WALKING" 16 "tGravityAcc-mean()-Z" -0.2174
"WALKING" 16 "tGravityAcc-std()-X" -0.9825
"WALKING" 16 "tGravityAcc-std()-Y" -0.9738
"WALKING" 16 "tGravityAcc-std()-Z" -0.9614
"WALKING" 16 "tGravityAccMag-mean()" -0.2588
"WALKING" 16 "tGravityAccMag-std()" -0.4718
"WALKING" 17 "fBodyAcc-mean()-X" -0.361
"WALKING" 17 "fBodyAcc-mean()-Y" -0.065
"WALKING" 17 "fBodyAcc-mean()-Z" -0.3828
"WALKING" 17 "fBodyAcc-std()-X" -0.3048
"WALKING" 17 "fBodyAcc-std()-Y" -0.0556
"WALKING" 17 "fBodyAcc-std()-Z" -0.2624
"WALKING" 17 "fBodyAccJerk-mean()-X" -0.4234
"WALKING" 17 "fBodyAccJerk-mean()-Y" -0.1942
"WALKING" 17 "fBodyAccJerk-mean()-Z" -0.5234
"WALKING" 17 "fBodyAccJerk-std()-X" -0.3439
"WALKING" 17 "fBodyAccJerk-std()-Y" -0.047
"WALKING" 17 "fBodyAccJerk-std()-Z" -0.5439
"WALKING" 17 "fBodyAccMag-mean()" -0.4294
"WALKING" 17 "fBodyAccMag-std()" -0.5652
"WALKING" 17 "fBodyBodyAccJerkMag-mean()" -0.3359
"WALKING" 17 "fBodyBodyAccJerkMag-std()" -0.2112
"WALKING" 17 "fBodyBodyGyroJerkMag-mean()" -0.5827
"WALKING" 17 "fBodyBodyGyroJerkMag-std()" -0.5204
"WALKING" 17 "fBodyBodyGyroMag-mean()" -0.5186
"WALKING" 17 "fBodyBodyGyroMag-std()" -0.6153
"WALKING" 17 "fBodyGyro-mean()-X" -0.4077
"WALKING" 17 "fBodyGyro-mean()-Y" -0.4902
"WALKING" 17 "fBodyGyro-mean()-Z" -0.3988
"WALKING" 17 "fBodyGyro-std()-X" -0.5048
"WALKING" 17 "fBodyGyro-std()-Y" -0.4392
"WALKING" 17 "fBodyGyro-std()-Z" -0.4388
"WALKING" 17 "tBodyAcc-mean()-X" 0.2723
"WALKING" 17 "tBodyAcc-mean()-Y" -0.0185
